"volume","page","mission_number","type","church","city","state","start_date","end_date","confessions_total","converts","under_instruction","diocese","confessions_adults","confessions_children","confessions_men","confessions_women","order","notes","converts_adult","converts_children","temperance_pledges","confirmed","location","geo.lon","geo.lat"
3,217,NA,"mission","Church of the Immaculate Conception","Minneapolis","MN","9/19/1886","9/27/1886",2265,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Minneapolis MN",-93.26667,44.983334
3,218,NA,"mission","St. Michael's Church","West St. Paul","MN","9/26/1886","10/4/1886",721,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West St. Paul MN",-93.1016074,44.9160768
3,219,NA,"mission","St. Thomas Aquinas's Church","Jamaica Plain","MA","10/3/1886","10/17/1886",2700,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Jamaica Plain MA",-71.1151431,42.3097365
3,220,NA,"mission","St. Paul's Cathedral","St. Paul","MN","10/3/1886","10/17/1886",3203,"2",NA,"",NA,NA,1360,1843,"Paulist","",NA,NA,NA,NA,"St. Paul MN",-93.0899578,44.9537029
3,222,NA,"mission","St. Thomas's Church","Winona","MN","10/24/1886","10/31/1886",1140,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Winona MN",-91.6404389,44.0478889
3,223,NA,"mission","St. Ann's Church","Baltimore","MD","10/24/1886","10/31/1886",920,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Baltimore MD",-76.6121893,39.2903848
3,224,NA,"mission","Church of the Sacred Heart","Waseca","MN","10/24/1886","10/31/1886",675,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Waseca MN",-93.5083843,44.0770411
3,225,NA,"mission","Church of the Sacred Heart","Owatonna","MN","10/31/1886","11/7/1886",460,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Owatonna MN",-93.2259349,44.0855572
3,226,NA,"mission","St. Mary's Church","St. Paul","MN","11/7/1886","11/16/1886",1651,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"St. Paul MN",-93.0899578,44.9537029
3,228,NA,"mission","St. Paul's Church","Birmingham","AL","11/7/1886","11/17/1886",500,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Birmingham AL",-86.80249,33.5206608
3,229,NA,"mission","St. Patrick's Church","Shieldsville","MN","11/21/1886","11/28/1886",636,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Shieldsville MN",-93.4088334,44.3660744
3,231,NA,"mission","St. Augustine's Church","Austin","MN","11/21/1886","11/28/1886",700,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Austin MN",-92.9746367,43.6666296
3,232,NA,"mission","","Oyster Bay, Long Island","NY","10/24/1886","10/28/1886",294,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Oyster Bay, Long Island NY",-73.5320685,40.8656543
3,232,NA,"mission","","Huntington, Long Island","NY","11/7/1886","11/14/1886",416,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Huntington, Long Island NY",-73.425676,40.8681539
3,233,NA,"mission","","Aurora","NY","11/21/1886","11/28/1886",324,"",NA,"Rochester",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Aurora NY",-76.7024485,42.7539591
3,233,NA,"retreat","St. Bernard's Church","New York","NY","12/5/1886","12/12/1886",2700,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,234,NA,"mission","St. Peter's Church","Montgomery","AL","11/21/1886","11/30/1886",495,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Montgomery AL",-86.2999689,32.3668052
3,236,NA,"mission","Church of the Immaculate Conception","Faribault","MN","11/28/1886","12/5/1886",917,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Faribault MN",-93.268827,44.2949636
3,237,NA,"mission","St. Anthony of Padua's Church","East Minneapolis","MN","12/5/1886","12/13/1886",1818,"6",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"East Minneapolis MN",-93.26667,44.983334
3,238,NA,"mission","St. Michael's Church","Pensacola","FL","12/5/1886","12/17/1886",875,"20",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Pensacola FL",-87.2169149,30.421309
3,240,NA,"mission","St. Joseph's Church","St. Paul","MN","12/19/1886","12/26/1886",1354,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"St. Paul MN",-93.0899578,44.9537029
3,242,NA,"mission","","Farmington","MN","12/19/1886","12/22/1886",145,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Farmington MN",-93.1435497,44.6402434
3,245,NA,"mission","","Boston","MA","1/9/1887","1/19/1887",1120,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Boston MA",-71.0597732,42.3584308
3,246,NA,"renewal","St. Patrick's Church","Pittsburgh","PA","1/9/1887","1/23/1887",2822,"16",NA,"",NA,NA,1436,1386,"Paulist","",NA,NA,NA,NA,"Pittsburgh PA",-79.9958864,40.4406248
3,248,NA,"mission","St. Mary's Church","Honeoye","NY","1/30/1887","2/13/1887",253,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Honeoye NY",-77.5166873,42.7900604
3,248,NA,"mission","St. William's Church","Conesus","NY","1/30/1887","2/13/1887",120,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Conesus NY",-77.6763859,42.7189532
3,248,NA,"mission","St. Michael's Church","Livonia","NY","1/30/1887","2/13/1887",430,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Livonia NY",-77.6686097,42.8214525
3,249,NA,"mission","","Honeoye Falls","NY","1/30/1887","2/13/1887",355,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Honeoye Falls NY",-77.5902759,42.9522855
3,249,NA,"mission","","East Rush","NY","1/30/1887","2/13/1887",335,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"East Rush NY",-77.6455564,42.9958962
3,250,NA,"mission","St. Teresa's Church","New York","NY","2/13/1887","3/13/1887",6915,"25",NA,"",NA,660,2564,3691,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,252,NA,"retreat","Church of St. John the Evangelist","New York","NY","3/12/1887","4/3/1887",NA,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,253,NA,"mission","Church of the Annunciation","New York","NY","3/20/1887","4/3/1887",2420,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,254,NA,"mission","","Seneca Falls","NY","3/29/1887","4/3/1887",1870,"2",NA,"",NA,NA,955,915,"Paulist","",NA,NA,NA,NA,"Seneca Falls NY",-76.7966215,42.9106219
3,256,NA,"mission","Church of the Sacred Heart","West Fitchburg","MA","4/17/1887","4/24/1887",761,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Fitchburg MA",-71.8022955,42.5834228
3,257,NA,"mission","St. Patrick's Church","Weston","WV","4/17/1887","4/24/1887",253,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Weston WV",-80.467313,39.0384274
3,258,NA,"mission","St. Boniface Church","Leading Creek","WV","4/25/1887","4/25/1887",164,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Leading Creek WV",-80.8056079,39.0013239
3,259,NA,"mission","St. Matthew's Church","Shullsburg","WI","5/1/1887","5/8/1887",830,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Shullsburg WI",-90.23096,42.5733354
3,260,NA,"mission","St. Augustine's Church","Brooklyn","NY","4/17/1887","5/8/1887",3655,"",NA,"",NA,200,1150,2305,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
3,262,NA,"mission","","Wyandotte","MI","5/8/1887","5/15/1887",43,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Wyandotte MI",-83.1499239,42.2142064
3,263,NA,"mission","St. John's Church","Dayton's Bluff, St. Paul","MN","5/15/1887","5/22/1887",709,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Dayton's Bluff, St. Paul MN",-93.0626284,44.9543909
3,264,NA,"mission","","Luverne","MN","5/22/1887","5/29/1887",180,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Luverne MN",-96.2025289,43.6555249
3,265,NA,"mission","","Ellsworth","MN","5/29/1887","5/29/1887",100,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ellsworth MN",-96.018356,43.518023
3,266,NA,"mission","Church of St. Mary of the Assumption","Port Richmond, Staten Island","NY","5/22/1887","5/29/1887",NA,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Port Richmond, Staten Island NY",-74.1254641,40.6354914
3,266,NA,"mission","","Seabright","NJ","5/29/1887","6/6/1887",180,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Seabright NJ",-74.1965386,39.8244272
3,268,NA,"mission","St. Michael's Church","Stillwater","MN","6/5/1887","6/18/1887",1100,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,250,NA,"Stillwater MN",-92.8088443,45.056004
3,272,NA,"mission","Church of the Sacred Heart","Bridgeport","CT","9/11/1887","9/20/1887",1600,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Bridgeport CT",-73.1951767,41.1865478
3,273,NA,"mission","St. Augustine's Church","Union Hill","NJ","9/1/1887","9/1/1887",652,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Union Hill NJ",-74.5201566,40.8559326
3,274,NA,"mission","Church of Our Lady of the Sacred Heart","Chelsea","MI","9/18/1887","9/25/1887",550,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Chelsea MI",-84.0205029,42.3180919
3,275,NA,"mission","St. Mary's Church","Pinckney","MI","9/20/1887","10/2/1887",445,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Pinckney MI",-83.9463358,42.4567013
3,277,NA,"mission","","Bethel","CT","9/25/1887","10/2/1887",430,"1",NA,"Hartford",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Bethel CT",-73.4139621,41.3712283
3,278,NA,"mission","St. Rose's Church","Lima","NY","10/2/1887","10/9/1887",812,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lima NY",-77.6113869,42.9047857
3,279,NA,"mission","St. Joseph's Church","West Bloomfield","NY","10/8/1887","10/12/1887",228,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Bloomfield NY",-77.5391622,42.9058971
3,280,NA,"mission","","Lenox","MA","10/9/1887","10/23/1887",765,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lenox MA",-73.2848762,42.3564609
3,280,NA,"mission","","Lee","MA","10/9/1887","10/23/1887",1070,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lee MA",-73.2481951,42.3042151
3,280,NA,"mission","","South Lee","MA","10/9/1887","10/23/1887",100,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"South Lee MA",-73.2773294,42.2778653
3,282,NA,"mission","","Ithaca","NY","10/9/1887","10/23/1887",1482,"3",NA,"",NA,NA,606,876,"Paulist","",NA,NA,165,NA,"Ithaca NY",-76.5018807,42.4439614
3,284,NA,"mission","","Cayuga","NY","10/24/1887","10/28/1887",300,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Cayuga NY",-76.7263397,42.9189555
3,285,NA,"mission","","Avon","NY","10/30/1887","11/6/1887",825,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,326,NA,"Avon NY",-77.7455583,42.9120072
3,286,NA,"mission","St. Mary's Church","Westfield","MA","10/30/1887","11/6/1887",1314,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Westfield MA",-72.749538,42.1250929
3,287,NA,"mission","","Penn Yan","NY","11/13/1887","11/20/1887",1025,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Penn Yan NY",-77.0538577,42.6609026
3,288,NA,"mission","Church of the Transfiguration","New York","NY","11/13/1887","11/20/1887",2540,"",NA,"",NA,NA,970,1570,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,290,NA,"mission","","Greenport","NY","10/23/1887","10/30/1887",300,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Greenport NY",-72.3592501,41.1034326
3,290,NA,"mission","","Glen Cove","NY","11/6/1887","11/13/1887",830,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Glen Cove NY",-73.6337389,40.8623217
3,291,NA,"mission","","Sag Harbor","NY","11/27/1887","12/4/1887",600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Sag Harbor NY",-72.2925819,40.9978773
3,292,NA,"mission","St. Stephen's Church","Pittsburgh","PA","11/27/1887","12/11/1887",1325,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Pittsburgh PA",-79.9958864,40.4406248
3,293,NA,"mission","St. Andrew's Church","New York","NY","12/4/1887","12/20/1887",3022,"5",NA,"",NA,NA,1440,1582,"Paulist","",NA,NA,925,NA,"New York NY",-74.0059731,40.7143528
3,294,NA,"mission","","Far Rockaway","NY","1/15/1888","1/22/1888",511,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Far Rockaway NY",-73.7448437,40.5998931
3,295,NA,"mission","St. Mary's Church","Norfolk","VA","1/8/1888","1/19/1888",810,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Norfolk VA",-76.2858726,36.8507689
3,296,NA,"mission","St. Patrick's Church","Lockport","NY","1/22/1888","1/29/1888",1435,"",NA,"Buffalo",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lockport NY",-78.6903098,43.1706128
3,297,NA,"mission","Church of St. Paul the Apostle","New York","NY","1/29/1888","2/12/1888",8396,"4",NA,"",NA,1000,3021,4375,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,297,NA,"mission","","Macedon","NY","2/5/1888","2/13/1888",440,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Macedon NY",-77.2988746,43.0692299
3,298,NA,"mission","St. Paul's Church","Harlem","NY","2/19/1888","3/4/1888",3435,"12",NA,"",NA,NA,1630,1805,"Paulist","",NA,NA,NA,NA,"Harlem NY",-73.9464769,40.8115504
3,299,NA,"mission","Church of the Sacred Heart","Worcester","MA","2/19/1888","3/4/1888",2678,"1",NA,"",NA,174,1301,1203,"Paulist","",NA,NA,961,NA,"Worcester MA",-71.8022934,42.2625932
3,301,NA,"mission","","Lyons","NY","3/11/1888","3/19/1888",465,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lyons NY",-76.9902456,43.0642305
3,301,NA,"mission","","Newark","NY","3/11/1888","3/19/1888",350,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Newark NY",-77.0952516,43.0467301
3,303,NA,"mission","Church of St. John the Evangelist","New York","NY","3/11/1888","3/25/1888",5300,"",NA,"",NA,NA,2990,2310,"Paulist","",NA,NA,1000,NA,"New York NY",-74.0059731,40.7143528
3,304,NA,"mission","","Morrisania","NY","4/8/1888","4/15/1888",1075,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Morrisania NY",-73.9109977,40.8250663
3,304,NA,"mission","","West Farms","NY","4/8/1888","4/15/1888",318,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Farms NY",-73.8816001,40.8430609
3,305,NA,"mission","St. Bernard's Church","Fitchburg","MA","4/8/1888","4/22/1888",1291,"",NA,"",NA,NA,1291,1700,"Paulist","",NA,NA,NA,NA,"Fitchburg MA",-71.8022955,42.5834228
3,306,NA,"mission","St. Leo's Church","Leominster","MA","4/8/1888","4/15/1888",960,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Leominster MA",-71.759794,42.5250906
3,307,NA,"mission","","Newburyport","MA","4/22/1888","5/7/1888",2377,"",NA,"",NA,NA,942,1435,"Paulist","",NA,NA,766,NA,"Newburyport MA",-70.8772751,42.8125913
3,309,NA,"mission","St. Elizabeth's Church","Chicago","IL","4/22/1888","5/6/1888",1985,"1",NA,"",NA,NA,885,1100,"Paulist","",NA,NA,170,NA,"Chicago IL",-87.6297982,41.8781136
3,310,NA,"mission","","Morristown","NJ","5/13/1888","5/28/1888",1727,"",NA,"",NA,127,650,950,"Paulist","",NA,NA,NA,NA,"Morristown NJ",-74.4815438,40.7967667
3,312,NA,"mission","","West Stockbridge","MA","5/14/1888","5/20/1888",686,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Stockbridge MA",-73.3677582,42.3338097
3,313,NA,"mission","","Stockbridge","MA","5/20/1888","5/27/1888",452,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Stockbridge MA",-73.3203862,42.2875874
3,314,NA,"mission","","Galesburg","IL","5/14/1888","5/20/1888",1020,"",NA,"Peoria",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Galesburg IL",-90.3712395,40.9478158
3,315,NA,"mission","","Wyandotte","MI","5/22/1888","5/28/1888",600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Wyandotte MI",-83.1499239,42.2142064
3,316,NA,"mission","","Suffern","NJ","6/3/1888","6/10/1888",180,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Suffern NJ",-74.1495889,41.1148179
3,316,NA,"mission","","Tuxedo Park","NJ","6/10/1888","6/16/1888",97,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Tuxedo Park NJ",-74.2016667,41.2013889
3,318,NA,"mission","St. Bridget's Church","Rochester","NY","9/9/1888","9/17/1888",1550,"",NA,"Rochester",NA,NA,NA,NA,"Paulist","",NA,NA,500,NA,"Rochester NY",-77.6109219,43.16103
3,320,NA,"mission","Church of the Holy Apostles","Rochester","NY","9/16/1888","9/23/1888",1020,"13",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,44,"Rochester NY",-77.6109219,43.16103
3,321,NA,"mission","St. Michael's Church","Frostburg","MD","9/16/1888","9/23/1888",1232,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Frostburg MD",-78.928357,39.6581424
3,323,NA,"mission","","Westport","CT","9/16/1888","9/24/1888",500,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Westport CT",-73.3579049,41.1414717
3,325,NA,"mission","St. Patrick's Church","Mt. Savage","MD","9/23/1888","9/30/1888",478,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,150,NA,"Mt. Savage MD",-78.8797442,39.6956417
3,327,NA,"mission","St. Thomas's Church","Mooresville","MD","10/4/1888","10/10/1888",36,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mooresville MD",-78.0316969,39.6920767
3,328,NA,"mission","St. Peter's Church","Hancock","MD","9/30/1888","10/6/1888",204,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Hancock MD",-78.1797293,39.6989809
3,330,NA,"mission","","Little Orleans","MD","10/7/1888","10/10/1888",96,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Little Orleans MD",-78.3864002,39.625925
3,332,NA,"mission","Church of the Immaculate Conception","Brooklyn","NY","9/30/1888","10/14/1888",2470,"8",NA,"",NA,NA,1360,1110,"Paulist","",NA,NA,825,NA,"Brooklyn NY",-73.95,40.65
3,335,NA,"mission","St. Mary's Church","Davenport","IA","10/7/1888","10/14/1888",715,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Davenport IA",-90.5776367,41.5236437
3,336,NA,"mission","St. Joseph's Church","Rock Island","IL","10/14/1888","10/21/1888",860,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Rock Island IL",-90.5787476,41.5094771
3,338,NA,"mission","St. Anthony's Church","Davenport","IA","10/21/1888","10/29/1888",980,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Davenport IA",-90.5776367,41.5236437
3,339,NA,"mission","St. Ignatius's Church","Hickory","IN","10/21/1888","10/28/1888",420,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Hickory IN",-87.1719823,41.4281251
3,340,NA,"mission","","Bergen Point","NJ","10/21/1888","11/4/1888",3890,"10",NA,"",NA,NA,2100,1790,"Paulist","",NA,NA,NA,NA,"Bergen Point NJ",-74.1412543,40.6476033
3,343,NA,"mission","St. Matthias's Church","Muscatine","IA","11/4/1888","11/12/1888",720,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Muscatine IA",-91.0432051,41.424473
3,344,NA,"mission","St. Joseph's Church","Weedsport","NY","11/11/1888","11/18/1888",416,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Weedsport NY",-76.5627197,43.048677
3,345,NA,"mission","St. John's Church","Port Byron","NY","11/18/1888","11/21/1888",128,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Port Byron NY",-76.6238343,43.0345099
3,346,NA,"mission","St. Michael's Church","Montezuma","NY","11/22/1888","11/25/1888",165,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Montezuma NY",-76.7032833,43.010065
3,347,NA,"mission","Church of Our Lady of Perpetual Help","Defiance","OH","11/18/1888","11/26/1888",640,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Defiance OH",-84.3557802,41.2844933
3,348,NA,"mission","Church of Ss. Peter and Paul","Brooklyn","NY","11/11/1888","11/25/1888",4070,"8",NA,"",NA,NA,1810,2260,"Paulist","",NA,NA,1450,NA,"Brooklyn NY",-73.95,40.65
3,350,NA,"mission","","Rye","NY","12/2/1888","12/9/1888",394,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Rye NY",-73.6837399,40.9806535
3,352,NA,"mission","Church of the Holy Innocents","New York","NY","12/9/1888","12/23/1888",4712,"5",NA,"",NA,NA,1797,2915,"Paulist","",NA,NA,700,NA,"New York NY",-74.0059731,40.7143528
3,354,NA,"renewal","","Far Rockaway","NY","12/30/1888","1/1/1889",485,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Far Rockaway NY",-73.7448437,40.5998931
3,356,NA,"mission","St. Agne's Church","New York","NY","1/6/1889","1/20/1889",5804,"6",NA,"",NA,370,2184,3250,"Paulist","",NA,NA,1400,NA,"New York NY",-74.0059731,40.7143528
3,359,NA,"mission","Church of the Holy Name","Newburgh","OH","1/6/1889","1/20/1889",2685,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,450,NA,"Newburgh OH",-82.9409387,40.0092839
3,360,NA,"mission","Church of the Holy Cross","Marine City","MI","1/27/1889","2/3/1889",1250,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,160,"Marine City MI",-82.492132,42.7194778
3,362,NA,"mission","Sing Sing Prison","Ossining","NY","1/27/1889","2/3/1889",580,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ossining NY",-73.8615246,41.1628731
3,364,NA,"mission","St. Joseph's Church","Jersey City Heights","NJ","1/21/1889","2/10/1889",3273,"4",NA,"",NA,NA,1525,1748,"Paulist","",NA,NA,700,NA,"Jersey City Heights NJ",-74.0505752,40.7473758
3,368,NA,"mission","Church of the Epiphany","New York","NY","2/17/1889","3/3/1889",4957,"",NA,"",NA,NA,2157,2800,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
3,370,NA,"mission","St. Teresa's Church","New York","NY","3/10/1889","4/7/1889",7131,"",NA,"New York",NA,723,2548,3860,"Paulist","",NA,NA,2400,NA,"New York NY",-74.0059731,40.7143528
3,373,NA,"mission","","Gloucester","MA","3/24/1889","4/7/1889",2900,"",4,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Gloucester MA",-70.6619888,42.6159285
3,375,NA,"retreat","St. Matthew's Church","Washington","DC","4/7/1889","4/14/1889",1000,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington DC",-77.0364641,38.9072309
3,376,NA,"mission","St. Patrick's Church","Wyandotte","MI","4/14/1889","4/21/1889",895,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Wyandotte MI",-83.1499239,42.2142064
3,376,NA,"mission","St. Joseph's Church","Trenton","MI","4/14/1889","4/21/1889",475,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Trenton MI",-83.1782587,42.1394858
3,376,NA,"mission","St. Ann's Church","Palmyra","NY","4/28/1889","5/5/1889",455,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Palmyra NY",-77.2333154,43.0639521
3,379,NA,"mission","","West Point","NY","5/19/1889","6/2/1889",366,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Point NY",-73.9559721,41.3914827
3,379,NA,"mission","","Highland Falls","NY","5/19/1889","6/2/1889",433,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Highland Falls NY",-73.9662504,41.3692605
3,382,NA,"mission","St. Paul's Cathedral","Pittsburgh","PA","4/24/1889","5/12/1889",6980,"20",NA,"",NA,575,2730,3645,"Paulist","",NA,NA,NA,508,"Pittsburgh PA",-79.9958864,40.4406248
3,385,NA,"mission","","Short Hills","NJ","6/9/1889","6/16/1889",417,"1",NA,"Newark",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Short Hills NJ",-74.3232194,40.7483499
3,387,NA,"mission","","Mt. Pleasant","IA","5/12/1889","5/19/1889",425,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mt. Pleasant IA",-91.5487714,40.9716959
3,389,NA,"mission","","Streator","IL","5/26/1889","6/2/1889",NA,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Streator IL",-88.835352,41.1208668
3,390,NA,"mission","St. John's Church","Worcester","MA","5/19/1889","6/2/1889",6000,"1",NA,"",NA,650,2500,2850,"Paulist","",NA,NA,NA,NA,"Worcester MA",-71.8022934,42.2625932
3,392,NA,"mission","","Mystic Bridge","CT","6/5/1889","6/16/1889",285,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mystic Bridge CT",-71.9109282,41.4400788
3,392,NA,"mission","","Stonington","CT","6/5/1889","6/16/1889",450,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Stonington CT",-71.9058854,41.3358915
3,394,NA,"mission","","Pontiac","IL","6/2/1889","6/9/1889",365,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,117,NA,"Pontiac IL",-88.6297839,40.8808666
